material_id,formula,regime_calc,estrutura_esperada,is_pv_candidate,is_ibsc_candidate,is_pv_candidate_amp,is_ibsc_candidate_amp,energy_above_hull,is_stable,near_hull,is_gap_direct,ordering,band_gap,density,site_density,efermi,volume,nsites,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData avg_dev Row,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData mean NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData maximum NfValence,MagpieData mean NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData maximum NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData maximum NdUnfilled,MagpieData mean NdUnfilled,MagpieData maximum NfUnfilled,MagpieData mean NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData maximum GSmagmom,MagpieData mean GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,regime_GGA,regime_GGAU,regime_HSE06,gap_direto
mp-1111848,Cs2LiCeBr6,GGA,perovskita dupla,False,False,False,False,0.0,True,True,False,FM,0.2909,4.011371762223144,0.0270730299112517,2.19666667,369.3712906453785,10,3.0,58.0,55.0,38.1,10.740000000000002,35.0,1.0,95.0,59.6,42.48,95.0,265.8,1071.0,372.267,156.03119999999998,265.8,1.0,17.0,10.8,7.44,17.0,2.0,6.0,4.0,0.9600000000000002,244.0,124.0,154.0,46.0,2.96,2.17,2.1439999999999997,0.9792000000000002,2.96,1.0,1.7,2.0,0.0,3.0,2.4,0.0,10.0,10.0,6.1,4.68,10.0,1.0,0.1,0.0,1.0,17.0,10.9,7.3199999999999985,17.0,1.0,0.0,0.0,1.0,0.6,0.4800000000000001,1.0,9.0,0.9,13.0,1.3,0.0,1.0,22.0,3.1,3.78,1.0,16.5933333333,115.765,46.224333333329994,27.816266666667996,0.0,1.457,0.8742000000000001,0.6993600000000001,1.457,0.0,0.0,64.0,229.0,165.0,126.5,75.0,64.0,1,0,0,0
mp-1111865,Cs2LiBiBr6,GGA,perovskita dupla,False,False,False,True,0.011177394,False,True,False,NM,2.9154,4.3713183415812,0.0273885675667864,-0.31833333,365.1158453473413,10,3.0,83.0,80.0,40.6,14.240000000000004,35.0,1.0,95.0,66.7,37.82000000000001,95.0,265.8,544.4,319.607,71.77520000000001,265.8,1.0,17.0,12.0,6.6,17.0,2.0,6.0,4.0,0.9600000000000002,244.0,124.0,148.4,38.24,2.96,2.17,2.2339999999999995,0.8712,2.96,1.0,1.7,2.0,0.0,3.3,2.04,0.0,10.0,10.0,7.0,4.2,10.0,14.0,1.4,0.0,1.0,29.0,13.4,7.44,17.0,1.0,0.0,0.0,3.0,0.9,0.54,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.2,0.36,1.0,16.5933333333,115.765,45.79533333333,27.987866666668005,0.0,1.457,0.8742000000000001,0.6993600000000001,1.457,0.0,0.0,12.0,229.0,217.0,108.3,72.42,64.0,1,0,0,0
mp-1111878,Cs2YCuBr6,GGA,perovskita dupla,False,True,False,True,0.048935451749996,False,True,False,NM,2.0386,4.368130031213536,0.0293036449559803,1.4765217,341.2544758517894,10,29.0,55.0,26.0,38.8,6.519999999999999,35.0,5.0,95.0,65.6,35.28,95.0,265.8,1799.0,535.475,417.16400000000004,265.8,1.0,17.0,11.8,6.24,17.0,4.0,6.0,2.0,0.7,244.0,124.0,153.0,43.8,2.96,2.17,2.2459999999999996,0.8568000000000001,2.96,1.0,1.7,2.0,0.0,3.0,2.4,0.0,10.0,10.0,7.1,4.06,10.0,0.0,0.0,0.0,1.0,17.0,11.8,6.24,17.0,1.0,0.0,0.0,1.0,0.6,0.4800000000000001,1.0,9.0,0.9,0.0,0.0,0.0,1.0,9.0,1.8,1.4400000000000002,1.0,11.07,115.765,45.1845,28.2322,0.0,1.457,0.8742000000000001,0.6993600000000001,1.457,0.0,0.0,64.0,229.0,165.0,126.1,74.52000000000001,64.0,1,0,0,0
mp-1111879,Cs2CuSbBr6,GGA,perovskita dupla,False,False,False,False,0.037618436750002,False,True,False,NM,0.4006,4.5464628519368215,0.0294231442724638,1.81646561,339.86850308716544,10,29.0,55.0,26.0,40.0,8.2,35.0,5.0,95.0,72.9,28.939999999999998,95.0,265.8,1357.77,445.953,273.92879999999997,265.8,1.0,17.0,13.0,5.2,17.0,4.0,6.0,2.0,0.7,244.0,124.0,147.9,38.440000000000005,2.96,2.17,2.3289999999999997,0.7572000000000001,2.96,1.0,1.7,2.0,0.0,3.3,2.04,0.0,10.0,10.0,8.0,3.2,10.0,0.0,0.0,0.0,1.0,17.0,13.0,5.2,17.0,1.0,0.0,0.0,3.0,0.9,0.54,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.2,0.36,1.0,11.07,115.765,45.104,28.264400000000002,0.0,1.457,0.8742000000000001,0.6993600000000001,1.457,0.0,0.0,64.0,229.0,165.0,123.3,71.16,64.0,1,0,0,0
mp-1111885,Cs2NdCuBr6,GGA,perovskita dupla,False,True,False,True,0.025492302749998,False,True,False,NM,2.2431,4.468213781880857,0.0282345914691723,1.35298443,354.1754804888319,10,29.0,60.0,31.0,40.9,9.459999999999999,35.0,5.0,95.0,66.3,34.44,95.0,265.8,1357.77,484.975,336.36400000000003,265.8,1.0,17.0,11.8,6.24,17.0,4.0,6.0,2.0,0.8399999999999999,244.0,124.0,154.1,45.339999999999996,2.96,2.17,2.2379999999999995,0.8664000000000002,2.96,1.0,1.7,2.0,0.0,3.0,2.4,0.0,10.0,10.0,7.0,4.2,10.0,4.0,0.4,0.0,1.0,17.0,12.1,5.88,17.0,1.0,0.0,0.0,1.0,0.6,0.4800000000000001,1.0,0.0,0.0,10.0,1.0,0.0,1.0,10.0,1.9,1.6199999999999999,1.0,11.07,115.765,45.429,28.134400000000007,0.0,1.457,0.8742000000000001,0.6993600000000001,1.457,0.0,0.0,64.0,229.0,165.0,126.1,74.52000000000001,64.0,1,0,0,0
mp-1111998,K2ScAgBr6,GGA,perovskita dupla,False,False,False,True,0.0067287,False,True,False,NM,2.8359,3.545031524426464,0.0300497399523345,-0.39311574,332.7815819991186,10,19.0,47.0,28.0,31.6,7.159999999999999,35.0,3.0,95.0,65.2,35.760000000000005,95.0,265.8,1814.0,531.679,397.1144,265.8,1.0,17.0,11.8,6.24,17.0,4.0,5.0,1.0,0.17999999999999972,203.0,83.0,144.1,28.919999999999998,2.96,2.14,2.2689999999999997,0.8292000000000002,2.96,1.0,1.7,2.0,0.0,3.0,2.4,0.0,10.0,10.0,7.1,4.06,10.0,0.0,0.0,0.0,1.0,17.0,11.8,6.24,17.0,1.0,0.0,0.0,1.0,0.6,0.4800000000000001,1.0,9.0,0.9,0.0,0.0,0.0,1.0,9.0,1.8,1.4400000000000002,1.0,16.33,73.1066666667,36.16583333334,14.776333333343995,0.0,1.457,0.8742000000000001,0.6993600000000001,1.457,6.35e-06,6.350000000000001e-07,64.0,229.0,165.0,126.1,74.52000000000001,64.0,1,0,0,0
mp-1112001,K2AgAsBr6,GGA,perovskita dupla,False,False,True,False,0.031949832499999,False,True,False,NM,0.7592,3.746053586939724,0.0304685914769024,0.5221308100000001,328.2068358027243,10,19.0,47.0,28.0,32.8,5.520000000000001,35.0,3.0,95.0,72.5,29.3,95.0,265.8,1234.93,459.279,281.27439999999996,265.8,1.0,17.0,13.0,5.2,17.0,4.0,5.0,1.0,0.17999999999999972,203.0,84.0,139.0,26.8,2.96,2.14,2.351,0.7308,2.96,1.0,1.7,2.0,0.0,3.3,2.04,0.0,10.0,10.0,8.0,3.2,10.0,0.0,0.0,0.0,1.0,17.0,13.0,5.2,17.0,1.0,0.0,0.0,3.0,0.9,0.54,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.2,0.36,1.0,16.33,73.1066666667,36.159833333339996,14.778733333343997,0.0,1.457,0.8742000000000001,0.6993600000000001,1.457,0.0,0.0,64.0,229.0,165.0,123.3,71.16,64.0,1,0,0,0
mp-1112015,K2ScInBr6,GGA,perovskita dupla,False,True,False,True,0.020903155,False,True,True,NM,2.3286,3.070001557182927,0.0257710105219815,-0.0355566,388.0329019876978,10,19.0,49.0,30.0,31.8,7.280000000000001,35.0,3.0,95.0,66.2,36.32000000000001,95.0,265.8,1814.0,451.16100000000006,272.56780000000003,265.8,1.0,17.0,12.0,6.2,17.0,4.0,5.0,1.0,0.17999999999999972,203.0,83.0,143.8,28.920000000000005,2.96,2.14,2.254,0.8472000000000002,2.96,1.0,1.8,2.0,0.0,3.1,2.28,0.0,10.0,10.0,7.1,4.06,10.0,0.0,0.0,0.0,1.0,17.0,12.0,6.2,17.0,1.0,0.0,0.0,5.0,1.1,0.78,1.0,9.0,0.9,0.0,0.0,0.0,1.0,9.0,2.2,1.9200000000000004,1.0,22.235,73.1066666667,36.958833333339996,14.459133333343996,0.0,1.457,0.8742000000000001,0.6993600000000001,1.457,6.35e-06,6.350000000000001e-07,64.0,229.0,165.0,117.5,64.2,64.0,1,0,0,1
mp-1112106,Cs2YTlBr6,GGA,perovskita dupla,False,False,False,False,0.008339522999997,False,True,True,NM,3.6928,3.948003181015134,0.0228934811844,-0.62661458,436.8055657177266,10,35.0,81.0,46.0,44.0,11.8,35.0,5.0,95.0,66.8,35.67999999999999,95.0,265.8,1799.0,457.39799999999997,292.2408,265.8,1.0,17.0,12.0,6.2,17.0,4.0,6.0,2.0,0.8400000000000001,244.0,124.0,154.3,43.02,2.96,2.17,2.218,0.8904,2.96,1.0,1.8,2.0,0.0,3.1,2.28,0.0,10.0,10.0,7.1,4.06,10.0,14.0,1.4,0.0,1.0,27.0,13.4,7.040000000000001,17.0,1.0,0.0,0.0,5.0,1.1,0.78,1.0,9.0,0.9,0.0,0.0,0.0,1.0,9.0,2.2,1.9200000000000004,1.0,26.91,115.765,46.7685,27.598599999999998,0.0,1.457,0.8742000000000001,0.6993600000000001,1.457,0.0,0.0,64.0,229.0,165.0,123.0,70.8,64.0,1,0,0,1
mp-1112108,Cs2TlSbBr6,GGA,perovskita dupla,True,False,True,False,0.014962783,False,True,True,NM,1.2294,4.149785128558839,0.0233256473651739,1.04666667,428.7126459319788,10,35.0,81.0,46.0,45.2,12.24,35.0,5.0,95.0,74.1,27.640000000000004,95.0,265.8,903.78,367.87600000000003,149.00560000000002,265.8,1.0,17.0,13.2,4.92,17.0,4.0,6.0,2.0,0.8400000000000001,244.0,124.0,149.2,37.919999999999995,2.96,2.17,2.3009999999999997,0.7908000000000001,2.96,1.0,1.8,2.0,0.0,3.4,1.9200000000000004,0.0,10.0,10.0,8.0,3.2,10.0,14.0,1.4,0.0,1.0,27.0,14.6,5.44,17.0,1.0,0.0,0.0,5.0,1.4,1.0399999999999998,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.6,0.9600000000000002,1.0,26.91,115.765,46.688,27.6308,0.0,1.457,0.8742000000000001,0.6993600000000001,1.457,0.0,0.0,64.0,229.0,165.0,120.2,67.44000000000001,64.0,1,0,0,1
mp-1112112,Cs2TlAsBr6,GGA,perovskita dupla,True,False,True,False,0.0,True,True,True,NM,1.2314,4.297186140169187,0.025258423070515,0.86213521,395.9075343730901,10,33.0,81.0,48.0,43.4,12.16,35.0,5.0,95.0,74.0,27.6,95.0,265.8,1090.0,386.498,178.80079999999998,265.8,1.0,17.0,13.2,4.92,17.0,4.0,6.0,2.0,0.8399999999999999,244.0,125.0,147.2,38.71999999999999,2.96,2.17,2.314,0.7751999999999999,2.96,1.0,1.8,2.0,0.0,3.4,1.9200000000000004,0.0,10.0,10.0,8.0,3.2,10.0,14.0,1.4,0.0,1.0,27.0,14.6,5.44,17.0,1.0,0.0,0.0,5.0,1.4,1.0399999999999998,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.6,0.9600000000000002,1.0,22.175,115.765,45.7495,28.0062,0.0,1.457,0.8742000000000001,0.6993600000000001,1.457,0.0,0.0,64.0,229.0,165.0,120.2,67.44000000000001,64.0,1,0,0,1
mp-1112116,Cs2RbTlBr6,GGA,perovskita dupla,True,False,True,True,0.040737424249999,False,True,True,NM,1.5132999999999992,3.869634930210509,0.0225135748740124,-1.19833333,444.1764604671049,10,35.0,81.0,46.0,43.8,11.919999999999998,35.0,4.0,95.0,66.0,36.8,95.0,265.8,577.0,308.744,54.39440000000002,265.8,1.0,17.0,11.8,6.480000000000001,17.0,4.0,6.0,2.0,0.8400000000000001,244.0,124.0,157.3,47.220000000000006,2.96,2.17,2.178,0.9384,2.96,1.0,1.7,2.0,0.0,3.1,2.28,0.0,10.0,10.0,7.0,4.2,10.0,14.0,1.4,0.0,1.0,27.0,13.2,7.3199999999999985,17.0,1.0,0.0,0.0,5.0,1.1,0.78,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.4,0.72,1.0,26.91,115.765,52.60425,32.887950000000004,0.0,1.457,0.8742000000000001,0.6993600000000001,1.457,0.0,0.0,64.0,229.0,165.0,126.5,75.0,64.0,1,0,0,1
mp-1112119,Cs2RbScBr6,GGA,perovskita dupla,False,False,False,False,0.022333009,False,True,False,NM,3.2725,3.454303090098341,0.0237561751441902,-1.08583333,420.94318379554346,10,21.0,55.0,34.0,37.8,6.879999999999998,35.0,4.0,95.0,59.5,42.6,95.0,265.8,1814.0,432.4440000000001,276.31120000000004,265.8,1.0,17.0,10.8,7.44,17.0,4.0,6.0,2.0,0.7,244.0,124.0,159.8,47.760000000000005,2.96,2.17,2.1519999999999997,0.9696000000000001,2.96,1.0,1.7,2.0,0.0,3.0,2.4,0.0,10.0,10.0,6.1,4.68,10.0,0.0,0.0,0.0,1.0,17.0,10.8,7.44,17.0,1.0,0.0,0.0,1.0,0.6,0.4800000000000001,1.0,9.0,0.9,0.0,0.0,0.0,1.0,9.0,1.8,1.4400000000000002,1.0,22.235,115.765,52.136750000000006,33.16845,0.0,1.457,0.8742000000000001,0.6993600000000001,1.457,6.35e-06,6.350000000000001e-07,64.0,229.0,165.0,126.5,75.0,64.0,1,0,0,0
mp-1112121,Cs2RbSbBr6,GGA,perovskita dupla,False,False,False,True,0.038009861500006,False,True,True,NM,2.8409999999999997,3.482354460203252,0.0220179001856314,-0.52645833,454.1759166719209,10,35.0,55.0,20.0,40.8,7.719999999999999,35.0,4.0,95.0,66.9,37.339999999999996,95.0,265.8,903.78,341.422,112.47160000000004,265.8,1.0,17.0,12.0,6.6,17.0,4.0,6.0,2.0,0.72,244.0,124.0,156.7,47.58,2.96,2.17,2.2209999999999996,0.8868000000000003,2.96,1.0,1.7,2.0,0.0,3.3,2.04,0.0,10.0,10.0,7.0,4.2,10.0,0.0,0.0,0.0,1.0,17.0,12.0,6.6,17.0,1.0,0.0,0.0,3.0,0.9,0.54,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.2,0.36,1.0,29.48,115.765,53.06925,32.60895000000001,0.0,1.457,0.8742000000000001,0.6993600000000001,1.457,0.0,0.0,64.0,229.0,165.0,123.7,71.64000000000001,64.0,1,0,0,1
mp-1112132,Cs2RbBiBr6,GGA,perovskita dupla,False,False,False,False,0.027001028625,False,True,True,NM,3.4129,3.708189888081379,0.0214788923633866,-1.13958333,465.57335596346746,10,35.0,83.0,48.0,44.0,12.2,35.0,4.0,95.0,67.0,37.4,95.0,265.8,544.4,305.48400000000004,49.17840000000002,265.8,1.0,17.0,12.0,6.6,17.0,4.0,6.0,2.0,0.8400000000000001,244.0,124.0,157.6,47.04,2.96,2.17,2.218,0.8904,2.96,1.0,1.7,2.0,0.0,3.3,2.04,0.0,10.0,10.0,7.0,4.2,10.0,14.0,1.4,0.0,1.0,29.0,13.4,7.44,17.0,1.0,0.0,0.0,3.0,0.9,0.54,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.2,0.36,1.0,29.48,115.765,53.20825,32.525549999999996,0.0,1.457,0.8742000000000001,0.6993600000000001,1.457,0.0,0.0,12.0,229.0,217.0,108.3,72.42,64.0,1,0,0,1
mp-1112134,Cs2RbAsBr6,GGA,perovskita dupla,False,False,False,True,0.0,True,True,True,NM,2.8942,3.572861471003119,0.0237584996466136,-0.82645833,420.9019992314764,10,33.0,55.0,22.0,39.0,6.4,35.0,4.0,95.0,66.8,37.279999999999994,95.0,265.8,1090.0,360.044,145.9912,265.8,1.0,17.0,12.0,6.6,17.0,4.0,6.0,2.0,0.7,244.0,125.0,154.7,48.779999999999994,2.96,2.17,2.2339999999999995,0.8712,2.96,1.0,1.7,2.0,0.0,3.3,2.04,0.0,10.0,10.0,7.0,4.2,10.0,0.0,0.0,0.0,1.0,17.0,12.0,6.6,17.0,1.0,0.0,0.0,3.0,0.9,0.54,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.2,0.36,1.0,22.175,115.765,52.13075,33.17205,0.0,1.457,0.8742000000000001,0.6993600000000001,1.457,0.0,0.0,64.0,229.0,165.0,123.7,71.64000000000001,64.0,1,0,0,1
mp-1112138,Cs2NaTlBr6,GGA,perovskita dupla,True,False,True,False,0.01961205425,False,True,True,NM,1.0093,4.257773071706295,0.026363046037568,-0.60690663,379.3188384130466,10,11.0,81.0,70.0,41.2,13.48,35.0,2.0,95.0,65.8,37.08,95.0,265.8,577.0,314.58500000000004,63.74000000000002,265.8,1.0,17.0,11.8,6.480000000000001,17.0,3.0,6.0,3.0,0.9,244.0,124.0,151.9,39.660000000000004,2.96,2.17,2.189,0.9251999999999999,2.96,1.0,1.7,2.0,0.0,3.1,2.28,0.0,10.0,10.0,7.0,4.2,10.0,14.0,1.4,0.0,1.0,27.0,13.2,7.3199999999999985,17.0,1.0,0.0,0.0,5.0,1.1,0.78,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.4,0.72,1.0,26.91,115.765,46.45633333333,27.723466666668003,0.0,1.457,0.8742000000000001,0.6993600000000001,1.457,0.0,0.0,64.0,229.0,165.0,126.5,75.0,64.0,1,0,0,1
mp-1112142,Cs2NaSbBr6,GGA,perovskita dupla,False,True,False,True,0.013583240500001,False,True,False,NM,2.556,3.833192312137865,0.0259375519265222,-0.05567476,385.54139682606575,10,11.0,55.0,44.0,38.2,9.280000000000001,35.0,2.0,95.0,66.7,37.620000000000005,95.0,265.8,903.78,347.26300000000003,116.0248,265.8,1.0,17.0,12.0,6.6,17.0,3.0,6.0,3.0,0.7600000000000001,244.0,124.0,151.3,40.02,2.96,2.17,2.232,0.8735999999999999,2.96,1.0,1.7,2.0,0.0,3.3,2.04,0.0,10.0,10.0,7.0,4.2,10.0,0.0,0.0,0.0,1.0,17.0,12.0,6.6,17.0,1.0,0.0,0.0,3.0,0.9,0.54,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.2,0.36,1.0,29.2433333333,115.765,46.92133333333,27.537466666668003,0.0,1.457,0.8742000000000001,0.6993600000000001,1.457,0.0,0.0,64.0,229.0,165.0,123.7,71.64000000000001,64.0,1,0,0,0
mp-1112278,Cs2CuBiBr6,GGA,perovskita dupla,False,False,True,False,0.031298742249999,False,True,False,NM,0.8439000000000001,4.8433591371210944,0.0286583802863728,1.41549458,348.93807326421194,10,29.0,83.0,54.0,43.2,12.680000000000001,35.0,5.0,95.0,73.0,29.0,95.0,265.8,1357.77,410.015,216.42799999999997,265.8,1.0,17.0,13.0,5.2,17.0,4.0,6.0,2.0,0.8399999999999999,244.0,124.0,148.8,38.080000000000005,2.96,2.17,2.3259999999999996,0.7608,2.96,1.0,1.7,2.0,0.0,3.3,2.04,0.0,10.0,10.0,8.0,3.2,10.0,14.0,1.4,0.0,1.0,29.0,14.4,6.040000000000001,17.0,1.0,0.0,0.0,3.0,0.9,0.54,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.2,0.36,1.0,11.07,115.765,45.243,28.208799999999997,0.0,1.457,0.8742000000000001,0.6993600000000001,1.457,0.0,0.0,12.0,229.0,217.0,107.9,71.85999999999999,64.0,1,0,0,0
mp-1112323,Cs2YAgBr6,GGA,perovskita dupla,False,False,False,False,0.009489403312495,False,True,False,NM,3.335,4.21733441208544,0.0269608705606203,-0.29882634,370.9079043837048,10,35.0,55.0,20.0,40.6,7.040000000000001,35.0,5.0,95.0,65.7,35.160000000000004,95.0,265.8,1799.0,523.191,397.5096,265.8,1.0,17.0,11.8,6.24,17.0,4.0,6.0,2.0,0.72,244.0,124.0,154.3,43.02,2.96,2.17,2.2489999999999997,0.8532,2.96,1.0,1.7,2.0,0.0,3.0,2.4,0.0,10.0,10.0,7.1,4.06,10.0,0.0,0.0,0.0,1.0,17.0,11.8,6.24,17.0,1.0,0.0,0.0,1.0,0.6,0.4800000000000001,1.0,9.0,0.9,0.0,0.0,0.0,1.0,9.0,1.8,1.4400000000000002,1.0,16.33,115.765,45.710499999999996,28.021799999999995,0.0,1.457,0.8742000000000001,0.6993600000000001,1.457,0.0,0.0,64.0,229.0,165.0,126.1,74.52000000000001,64.0,1,0,0,0
mp-1112413,Rb2YCuBr6,GGA,perovskita dupla,False,True,False,True,0.035859775499999,False,True,False,NM,2.340499999999999,4.004623823270957,0.0300399407144992,1.07531809,332.8901376683923,10,29.0,39.0,10.0,35.2,1.480000000000001,35.0,4.0,95.0,65.4,35.519999999999996,95.0,265.8,1799.0,537.649,416.29440000000005,265.8,1.0,17.0,11.8,6.24,17.0,4.0,5.0,1.0,0.41999999999999993,220.0,100.0,148.2,37.08,2.96,2.14,2.252,0.8496,2.96,1.0,1.7,2.0,0.0,3.0,2.4,0.0,10.0,10.0,7.1,4.06,10.0,0.0,0.0,0.0,1.0,17.0,11.8,6.24,17.0,1.0,0.0,0.0,1.0,0.6,0.4800000000000001,1.0,9.0,0.9,0.0,0.0,0.0,1.0,9.0,1.8,1.4400000000000002,1.0,11.07,90.7225,40.176,20.218600000000002,0.0,1.457,0.8742000000000001,0.6993600000000001,1.457,0.0,0.0,64.0,229.0,165.0,126.1,74.52000000000001,64.0,1,0,0,0
mp-1112493,Cs2ScTlBr6,GGA,perovskita dupla,False,False,False,True,0.016601484499998,False,True,True,NM,3.1371,4.066696530546414,0.0246238249664464,-0.55279673,406.11074898503614,10,21.0,81.0,60.0,42.2,12.88,35.0,5.0,95.0,66.7,35.82000000000001,95.0,265.8,1814.0,458.89799999999997,294.6408,265.8,1.0,17.0,12.0,6.2,17.0,4.0,6.0,2.0,0.8399999999999999,244.0,124.0,152.3,40.220000000000006,2.96,2.17,2.232,0.8735999999999999,2.96,1.0,1.8,2.0,0.0,3.1,2.28,0.0,10.0,10.0,7.1,4.06,10.0,14.0,1.4,0.0,1.0,27.0,13.4,7.040000000000001,17.0,1.0,0.0,0.0,5.0,1.1,0.78,1.0,9.0,0.9,0.0,0.0,0.0,1.0,9.0,2.2,1.9200000000000004,1.0,22.235,115.765,45.7555,28.003800000000002,0.0,1.457,0.8742000000000001,0.6993600000000001,1.457,6.35e-06,6.350000000000001e-07,64.0,229.0,165.0,123.0,70.8,64.0,1,0,0,1
mp-1112498,Cs2TlBiBr6,GGA,perovskita dupla,True,False,True,True,0.008358704500001,False,True,True,NM,1.7359,4.346058157573892,0.0225898545874813,0.44,442.6765989694202,10,35.0,83.0,48.0,48.4,16.080000000000002,35.0,5.0,95.0,74.2,27.679999999999996,95.0,265.8,577.0,331.938,91.50479999999999,265.8,1.0,17.0,13.2,4.92,17.0,4.0,6.0,2.0,0.96,244.0,124.0,150.1,37.559999999999995,2.96,2.17,2.2979999999999996,0.7944000000000001,2.96,1.0,1.8,2.0,0.0,3.4,1.9200000000000004,0.0,10.0,10.0,8.0,3.2,10.0,14.0,2.8,0.0,1.0,29.0,16.0,6.0,17.0,1.0,0.0,0.0,5.0,1.4,1.0399999999999998,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.6,0.9600000000000002,1.0,26.91,115.765,46.827,27.575200000000002,0.0,1.457,0.8742000000000001,0.6993600000000001,1.457,0.0,0.0,12.0,229.0,217.0,104.8,67.52000000000001,64.0,1,0,0,1
mp-1112534,Cs2NaScBr6,GGA,perovskita dupla,False,False,False,True,0.0,True,True,False,NM,3.1061,3.768296367328112,0.0279067301576762,-0.50251978,358.3364996005928,10,11.0,55.0,44.0,35.2,7.920000000000002,35.0,2.0,95.0,59.3,42.839999999999996,95.0,265.8,1814.0,438.285,275.14300000000003,265.8,1.0,17.0,10.8,7.44,17.0,3.0,6.0,3.0,0.6799999999999999,244.0,124.0,154.4,41.28,2.96,2.17,2.163,0.9564,2.96,1.0,1.7,2.0,0.0,3.0,2.4,0.0,10.0,10.0,6.1,4.68,10.0,0.0,0.0,0.0,1.0,17.0,10.8,7.44,17.0,1.0,0.0,0.0,1.0,0.6,0.4800000000000001,1.0,9.0,0.9,0.0,0.0,0.0,1.0,9.0,1.8,1.4400000000000002,1.0,22.235,115.765,45.98883333333,27.910466666668004,0.0,1.457,0.8742000000000001,0.6993600000000001,1.457,6.35e-06,6.350000000000001e-07,64.0,229.0,165.0,126.5,75.0,64.0,1,0,0,0
mp-1112627,Cs2InGaBr6,GGA,perovskita dupla,True,False,True,False,0.033446606749999,False,True,False,NM,1.244,4.116398447146349,0.0266618340830435,0.46717664,375.06797052494665,10,31.0,55.0,24.0,40.0,7.8,35.0,5.0,95.0,72.9,27.159999999999997,95.0,265.8,429.75,293.064,32.71679999999999,265.8,1.0,17.0,13.0,4.8,17.0,4.0,6.0,2.0,0.7,244.0,124.0,147.2,38.71999999999999,2.96,2.17,2.293,0.8004,2.96,1.0,1.8,2.0,0.0,3.2,2.16,0.0,10.0,10.0,8.0,3.2,10.0,0.0,0.0,0.0,1.0,17.0,13.0,4.8,17.0,1.0,0.0,0.0,5.0,1.6,1.36,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.8,1.28,1.0,18.8575,115.765,45.15275,28.2449,0.0,1.457,0.8742000000000001,0.6993600000000001,1.457,0.0,0.0,64.0,229.0,165.0,104.5,56.7,64.0,1,0,0,0
