material_id,formula,chemsys,elements,nelements,nsites,volume,density,crystal_system,spacegroup_symbol,spacegroup_number,band_gap,is_gap_direct,is_metal,efermi,e_electronic,e_ionic,e_total,n_refractive,weighted_work_function,weighted_surface_energy,energy_per_atom,formation_energy_per_atom,energy_above_hull,is_stable,equilibrium_reaction_energy_per_atom,total_magnetization,total_magnetization_normalized_vol,ordering,num_magnetic_sites,bulk_modulus_vrh,shear_modulus_vrh,universal_anisotropy,homogeneous_poisson,theoretical,deprecated,has_props,possible_species,database_IDs,site_density,is_pv_candidate,is_ibsc_candidate,is_pv_candidate_amp,is_ibsc_candidate_amp,near_hull,gap_category,has_dielectric_data,has_elastic_data,has_experimental_ref,task_ids,regime_calc,estrutura_esperada,usar_em_analise,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
mp-753940,KLiMnS2,K-Li-Mn-S,"['K', 'Li', 'Mn', 'S']",4,5,109.686705995288,2.499548090785788,Tetragonal,I-4m2,119,0.6361999999999991,False,False,2.36540622,4.537678236666665,7.251534973333332,11.78921321,2.13018267683001,,,-5.326415488,-1.230994826702873,0.0,True,-0.038585301333335,5.0016011,0.045598972588481,FM,1,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['K+', 'S2-', 'Mn2+', 'Li+']",{},0.04558437555974,False,False,False,False,True,Gap estreito (<0.7 eV),True,False,False,"['mp-849825', 'mp-851169', 'mp-1119701', 'mp-850311', 'mp-753940', 'mp-1409181', 'mp-1802733']",GGA,kesterita,True,3.0,25.0,22.0,15.8,5.119999999999999,16.0,1.0,88.0,87.0,46.4,35.52,88.0,6.941,54.938045,47.997045,33.021469,11.197362800000004,32.065,336.53,1519.0,1182.47,617.1880000000001,360.7248000000001,388.36,1.0,16.0,15.0,8.2,6.24,16.0,2.0,4.0,2.0,3.2,0.64,3.0,105.0,203.0,98.0,136.0,28.0,105.0,0.82,2.58,1.7600000000000002,1.702,0.7024000000000001,2.58,1.0,2.0,1.0,1.6,0.48,2.0,0.0,4.0,4.0,1.6,1.9200000000000004,4.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,4.2,2.5599999999999996,6.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,2.0,2.0,0.8,0.9600000000000002,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.2,1.12,2.0,10.4875862069,73.1066666667,62.619080459799996,30.352267241379998,17.101759770128,25.786875,0.0,2.202,2.202,0.8808,1.0569600000000001,2.202,0.0,0.000310120689655,0.000310120689655,6.2024137931e-05,9.923862068959999e-05,0.0,70.0,229.0,159.0,163.0,74.4,70.0
mp-774907,KLiZnS2,K-Li-S-Zn,"['K', 'Li', 'S', 'Zn']",4,5,105.644498076425,2.759771040667913,Tetragonal,I-4m2,119,2.5442,False,False,1.0428322,4.394282843333333,7.059033830000001,11.453316673333337,2.09625447962153,,,-3.83574446,-1.320778135116665,0.0,True,-0.02793229675,6.4e-06,6.058053298118879e-08,NM,0,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['K+', 'S2-', 'Zn2+', 'Li+']",{},0.0473285413915537,False,True,False,True,True,Janela IBSC (1.8–2.6 eV),True,False,False,"['mp-1116665', 'mp-863148', 'mp-1119833', 'mp-774907', 'mp-1783127', 'mp-853978', 'mp-862109', 'mp-1410919', 'mp-2768633']",GGA,kesterita,True,3.0,30.0,27.0,16.8,6.16,16.0,1.0,88.0,87.0,49.8,38.239999999999995,88.0,6.941,65.38,58.43899999999999,35.10986,13.703432000000001,32.065,336.53,692.68,356.15,451.924,97.00879999999998,388.36,1.0,16.0,15.0,9.2,6.56,16.0,2.0,4.0,2.0,3.2,0.64,3.0,105.0,203.0,98.0,132.6,28.159999999999997,105.0,0.82,2.58,1.7600000000000002,1.722,0.6864000000000001,2.58,1.0,2.0,1.0,1.6,0.48,2.0,0.0,4.0,4.0,1.6,1.9200000000000004,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0,5.2,3.3599999999999994,6.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,2.0,2.0,0.8,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.64,2.0,13.96,73.1066666667,59.14666666669999,31.046749999999996,16.823966666679997,25.786875,0.0,2.202,2.202,0.8808,1.0569600000000001,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,229.0,159.0,158.4,70.72,70.0
mp-1224911,Fe3H9S2O15,Fe-H-O-S,"['Fe', 'H', 'O', 'S']",4,29,278.43457604879995,2.866981317641671,Trigonal,R3m,160,1.9904,False,False,2.76269133,,,,,,,-6.310973174137931,-1.5364637921120692,0.020887538390803,False,,14.9994193,0.053870534015039,FM,3,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Fe3+', 'O2-', 'H+', 'S6+']",{},0.1041537312338583,False,True,True,True,True,Janela IBSC (1.8–2.6 eV),False,False,False,"['mp-1372133', 'mp-1924874', 'mp-1224911']",GGA+U,relacionada,True,1.0,26.0,25.0,8.241379310344827,4.744351961950059,8.0,55.0,92.0,37.0,85.3103448275862,6.2711058263971475,87.0,1.00794,55.845,54.83706,16.57680896551724,10.260755529131984,15.9994,14.01,1811.0,1796.99,246.82103448275865,343.1458501783591,54.8,1.0,16.0,15.0,10.517241379310345,6.428061831153389,16.0,1.0,4.0,3.0,1.9655172413793103,0.5992865636147444,2.0,31.0,132.0,101.0,64.65517241379311,20.88941736028538,66.0,1.83,3.44,1.6099999999999999,2.829310344827586,0.6317479191438762,3.44,1.0,2.0,1.0,1.6896551724137931,0.42806183115338886,2.0,0.0,4.0,4.0,2.3448275862068964,1.9405469678953626,4.0,0.0,6.0,6.0,0.6206896551724138,1.1129607609988112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,4.655172413793103,2.268727705112961,6.0,0.0,1.0,1.0,0.3103448275862069,0.42806183115338886,0.0,0.0,2.0,2.0,1.1724137931034482,0.9702734839476813,2.0,0.0,4.0,4.0,0.41379310344827586,0.741973840665874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.896551724137931,0.5564803804994054,2.0,6.615,25.786875,19.171875,9.65081896551724,2.4489417360285364,9.105,0.0,7.853,7.853,2.5889999999999995,3.267310344827586,0.0,0.0,2.1106628,2.1106628,0.2183444275862069,0.3915141460166468,0.0,12.0,229.0,217.0,94.93103448275862,89.22948870392392,12.0
mp-1223262,La6Sb4(SO4)3,La-O-S-Sb,"['La', 'O', 'S', 'Sb']",4,50,922.6833055470552,5.790163945422656,Tetragonal,I-42d,122,1.957899999999999,True,False,8.3453657,,,,,,,-7.598027529200001,-2.881236617700001,0.0,True,-0.013311278633334,0.0002439,2.643377186231766e-07,NM,0,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['O2-', 'S2-', 'La3+', 'Sb3+']",{},0.0541897742154933,False,True,True,True,True,Janela IBSC (1.8–2.6 eV),False,False,False,"['mp-1897336', 'mp-1223262', 'mp-1328737']",GGA,relacionada,True,8.0,57.0,49.0,27.6,21.6,8.0,13.0,88.0,75.0,69.04,26.899199999999997,87.0,15.9994,138.90547,122.90607000000001,64.3464248,54.16068576000001,15.9994,54.8,1193.0,1138.2,503.832,458.78399999999993,54.8,3.0,16.0,13.0,12.72,4.6655999999999995,16.0,2.0,6.0,4.0,3.56,1.632,2.0,66.0,207.0,141.0,116.2,50.88,66.0,1.1,3.44,2.34,2.5528,0.85824,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.88,1.3824,4.0,0.0,10.0,10.0,1.84,2.6112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,12.0,6.72,2.6496,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.68,0.8064,2.0,0.0,9.0,9.0,2.16,3.2832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.84,2.4768,2.0,9.105,36.8975,27.7925,21.369825000000002,11.774232,9.105,0.0,2.202,2.202,0.26424,0.46506239999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,87.28,76.416,12.0
mp-1021497,Li2SiSnS4,Li-S-Si-Sn,"['Li', 'S', 'Si', 'Sn']",4,8,161.79144449128904,2.965496773110087,Tetragonal,I-42m,121,1.9189,True,False,3.80801766,,,,,,,-4.860580875,-1.135290066458332,0.016868490312502,False,,0.0001481,9.153759672871564e-07,NM,0,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Si4+', 'S2-', 'Li+', 'Sn2+']",{},0.0494463723045054,False,True,True,True,True,Janela IBSC (1.8–2.6 eV),False,False,False,"['mp-1251962', 'mp-1021497', 'mp-1023370', 'mp-1158006', 'mp-1248123', 'mp-1780797', 'mp-1256228', 'mp-1444455']",GGA,kesterita,True,3.0,50.0,47.0,16.75,8.3125,16.0,1.0,88.0,87.0,64.0,31.5,88.0,6.941,118.71,111.76899999999999,36.1171875,20.648203125000002,32.065,388.36,1687.0,1298.6399999999999,581.6125,276.34687499999995,388.36,1.0,16.0,15.0,11.75,5.375,16.0,2.0,5.0,3.0,3.0,0.5,3.0,105.0,139.0,34.0,115.75,11.9375,105.0,0.98,2.58,1.6,2.0175,0.5625,2.58,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.5,1.5,4.0,0.0,10.0,10.0,1.25,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,13.0,5.5,2.625,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,4.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.25,0.875,2.0,16.5933333333,33.285,16.691666666699998,23.757395833325,4.411380208343749,25.786875,0.0,2.202,2.202,1.197625,1.004375,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,229.0,159.0,138.25,68.25,70.0
mp-1079889,ZnAg2SnS4,Ag-S-Sn-Zn,"['Ag', 'S', 'Sn', 'Zn']",4,8,189.25842423946412,4.633644483182918,Tetragonal,I-42m,121,0.218199999999999,True,False,2.90636277,,,,,,,-4.059099167499999,-0.621001458541664,0.0,True,-0.001437725625001,0.0005163,2.728015950015192e-06,NM,0,,,,,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Ag+', 'Zn2+', 'S2-', 'Sn4+']",{'icsd': ['icsd-605734']},0.0422702452065108,False,False,False,False,True,Gap estreito (<0.7 eV),False,False,True,"['mp-2181074', 'mp-1079889', 'mp-1702805', 'mp-2691100', 'mp-1416641', 'mp-1587600', 'mp-1834317']",GGA,kesterita,True,16.0,50.0,34.0,29.75,13.75,16.0,65.0,88.0,23.0,78.875,9.40625,88.0,32.065,118.71,86.645,66.01079999999999,34.1035,32.065,388.36,1234.93,846.57,652.6324999999999,301.160625,388.36,11.0,16.0,5.0,14.0,2.0,16.0,3.0,5.0,2.0,3.875,0.875,3.0,105.0,145.0,40.0,121.375,16.375,105.0,1.65,2.58,0.9300000000000002,2.22375,0.35625000000000007,2.58,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.25,1.75,4.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,8.0,9.0,3.0,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,4.0,4.0,1.5,1.125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.75,0.8125,2.0,13.96,33.285,19.324999999999996,22.8815625,5.506171874999999,25.786875,0.0,2.202,2.202,1.101,1.101,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,133.125,63.125,70.0
mp-1147586,SrCu2GeS4,Cu-Ge-S-Sr,"['Cu', 'Ge', 'S', 'Sr']",4,8,165.28849261035083,4.175366062383344,Tetragonal,I-42m,121,0.7338,False,False,4.85403416,,,,,,,-4.880724693749999,-0.9977921768749992,0.045221895833333,False,,8.69e-05,5.257474287992755e-07,NM,0,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Cu+', 'Sr2+', 'S2-', 'Ge4+']",{},0.04840022359487,False,False,True,False,True,PV ampliado inferior (0.7–1.0 eV),False,False,False,"['mp-1147586', 'mp-2304626', 'mp-1730555', 'mp-1445681', 'mp-1620339', 'mp-1835909', 'mp-2095755']",GGA,kesterita,True,16.0,38.0,22.0,24.0,8.0,16.0,8.0,88.0,80.0,70.875,19.15625,88.0,32.065,87.62,55.55500000000001,51.951499999999996,19.8865,32.065,388.36,1357.77,969.41,816.2975000000001,427.9375,388.36,2.0,16.0,14.0,12.75,3.5625,16.0,3.0,5.0,2.0,3.625,0.625,3.0,105.0,195.0,90.0,124.875,21.09375,105.0,0.95,2.58,1.6300000000000001,2.135,0.44500000000000006,2.58,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.25,1.75,4.0,0.0,10.0,10.0,3.75,4.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,12.0,7.75,3.1875,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,4.0,4.0,1.5,1.125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.75,0.8125,2.0,11.07,54.23,43.16,25.315312499999997,7.700234374999999,25.786875,0.0,2.202,2.202,1.1488749999999999,1.053125,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,147.5,77.5,70.0
mp-1215696,Zn2InCuS4,Cu-In-S-Zn,"['Cu', 'In', 'S', 'Zn']",4,8,167.34071493390337,4.340781803511167,Tetragonal,I-42m,121,0.7250999999999991,True,False,3.88948227,,,,,,,-4.1307641375,-0.8898318270833321,0.005861585624999,False,,6.65e-05,3.97392828315968e-07,NM,0,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Cu+', 'S2-', 'Zn2+', 'In3+']",{},0.0478066560380111,False,False,True,False,True,PV ampliado inferior (0.7–1.0 eV),False,False,False,"['mp-1401912', 'mp-1831098', 'mp-2095244', 'mp-1619997', 'mp-2303693', 'mp-1753995', 'mp-1215696']",GGA,kesterita,True,16.0,49.0,33.0,25.25,9.25,16.0,64.0,88.0,24.0,78.625,9.375,88.0,32.065,114.818,82.753,54.672999999999995,22.607999999999997,32.065,388.36,1357.77,969.41,590.79,242.68999999999997,388.36,11.0,16.0,5.0,14.0,2.0,16.0,3.0,5.0,2.0,3.625,0.625,3.0,105.0,142.0,37.0,117.25,12.25,105.0,1.65,2.58,0.9300000000000002,2.1625,0.4175000000000001,2.58,1.0,2.0,1.0,1.875,0.21875,2.0,0.0,4.0,4.0,2.125,1.875,4.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,7.0,9.0,3.0,6.0,0.0,1.0,1.0,0.125,0.21875,0.0,0.0,5.0,5.0,1.625,1.21875,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.75,1.0625,2.0,11.07,25.786875,14.716874999999998,20.7996875,5.852265624999999,25.786875,0.0,2.202,2.202,1.101,1.101,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,129.0,59.0,70.0
mp-12532,KAg2PS4,Ag-K-P-S,"['Ag', 'K', 'P', 'S']",4,8,188.3610971996221,3.6503124457238334,Tetragonal,I-42m,121,1.2441,False,False,2.66010495,5.7318138,4.819719666666665,10.551533466666664,2.394120673650349,,,-4.3193373725,-0.7215486906532721,0.0,True,-0.023678165104164,0.0,0.0,NM,0,,,1.259,0.338,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['K+', 'Ag+', 'P5+', 'S2-']",{'icsd': ['icsd-420033']},0.0424716149934172,True,False,True,False,True,Janela PV (1.0–1.8 eV),True,False,True,"['mp-663827', 'mp-678843', 'mp-2424544', 'mp-2281332', 'mp-2424556', 'mp-1785983', 'mp-12532', 'mp-658497', 'mp-2424696', 'mp-2424315', 'mp-1115123', 'mp-2281693', 'mp-2424234', 'mp-2424633', 'mp-2055607', 'mp-2694409', 'mp-1700211', 'mp-2424609', 'mp-2424483', 'mp-1592522', 'mp-2424539', 'mp-2424588', 'mp-2282724', 'mp-2424340', 'mp-1430151', 'mp-2424622', 'mp-2424626']",GGA,kesterita,True,15.0,47.0,32.0,24.0,11.5,16.0,3.0,88.0,85.0,71.0,20.0,88.0,30.973762,107.8682,76.89443800000001,51.75855775,28.054821125,32.065,317.3,1234.93,917.6300000000001,584.6412500000001,325.1443750000001,388.36,1.0,16.0,15.0,12.75,3.8125,16.0,3.0,5.0,2.0,3.625,0.78125,3.0,105.0,203.0,98.0,127.5,27.625,105.0,0.82,2.58,1.7600000000000002,2.1487499999999997,0.44156250000000014,2.58,1.0,2.0,1.0,1.625,0.46875,2.0,0.0,4.0,4.0,2.375,1.78125,4.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,6.5,2.25,6.0,0.0,1.0,1.0,0.375,0.46875,0.0,0.0,3.0,3.0,1.375,1.03125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.75,0.5625,2.0,16.33,73.1066666667,56.776666666699995,28.9355505952375,11.042779017865627,25.786875,0.0,2.202,2.202,1.304125,0.97809375,2.202,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,120.125,79.65625,70.0
mp-19896,Li2GePbS4,Ge-Li-Pb-S,"['Ge', 'Li', 'Pb', 'S']",4,8,170.71237400063112,4.10466786900527,Tetragonal,I-42m,121,2.2649,False,False,2.76233331,7.389971173333333,292.6873168433333,300.0772880166666,2.718450141778092,,,-4.6497658375,-1.061876898958332,0.0,True,-0.009866545312499,3.15e-05,1.845208947764006e-07,NM,0,,,0.621,0.293,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['S2-', 'Li+', 'Ge4+', 'Pb2+']",{'icsd': ['icsd-281011']},0.0468624494670223,False,True,False,True,True,Janela IBSC (1.8–2.6 eV),True,False,True,"['mp-2264825', 'mp-2649935', 'mp-2650095', 'mp-1430678', 'mp-2650141', 'mp-2282499', 'mp-2650056', 'mp-2650050', 'mp-2279239', 'mp-1115326', 'mp-658189', 'mp-2650218', 'mp-19896', 'mp-678159', 'mp-2650259', 'mp-2650297', 'mp-1827781', 'mp-662969', 'mp-2650045', 'mp-1699996', 'mp-2649931', 'mp-2630764', 'mp-2650157', 'mp-2630633']",GGA,kesterita,True,3.0,82.0,79.0,23.0,17.0,16.0,1.0,88.0,87.0,64.25,31.625,88.0,6.941,207.2,200.259,52.747749999999996,43.586124999999996,32.065,388.36,1211.4,823.0400000000001,534.10375,185.950625,388.36,1.0,16.0,15.0,11.75,5.375,16.0,2.0,6.0,4.0,3.25,0.875,3.0,105.0,146.0,41.0,117.75,12.75,105.0,0.98,2.58,1.6,2.0775,0.565625,2.58,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.5,1.5,4.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,14.0,14.0,1.75,3.0625,0.0,1.0,28.0,27.0,8.5,6.25,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,4.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.25,0.875,2.0,16.5933333333,28.11,11.5166666667,23.431145833324997,3.5254427083437503,25.786875,0.0,2.202,2.202,1.1488749999999999,1.053125,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,229.0,159.0,148.5,78.5,70.0
