material_id,formula,band_gap,is_gap_direct,is_pv_candidate,is_pv_candidate_amp,is_ibsc_candidate,is_ibsc_candidate_amp,energy_above_hull,formation_energy_per_atom,crystal_system,spacegroup_symbol,spacegroup_number,estrutura_esperada,regime_calc,density,efermi,theoretical,has_experimental_ref,possible_species,familia
mp-1200560,CsAu(IO3)4,1.934499999999999,False,False,True,True,True,0.0,-0.9177759949808431,Triclinic,P-1,2,relacionada,GGA,5.131208956332017,1.36928143,False,True,"['I5+', 'O2-', 'Au3+', 'Cs+']",Perovskita Dupla
mp-556374,K2U3(IO5)4,1.8921000000000001,False,False,True,True,True,0.0,-2.167465826362081,Triclinic,P-1,2,relacionada,GGA,5.620929002581434,1.9846897000000001,False,True,"['I5+', 'K+', 'O2-', 'U6+']",Perovskita Dupla
mp-559254,Rb2U3(IO5)4,1.9066,False,False,True,True,True,0.0,-2.16585455637931,Triclinic,P-1,2,relacionada,GGA,5.410565673522361,1.9423199800000002,False,True,"['I5+', 'O2-', 'Rb+', 'U6+']",Perovskita Dupla
mp-973966,LiIn(IO3)4,3.0613,False,False,False,False,True,0.0,-1.1476993794444441,Triclinic,P-1,2,relacionada,GGA,4.799462593368732,2.45592554,False,True,"['In3+', 'O2-', 'Li+', 'I5+']",Perovskita Dupla
mp-1192770,Rb3In(IO3)6,2.9749,True,False,False,False,True,0.0,-1.239729310327381,Triclinic,P-1,2,relacionada,GGA,4.56594836354935,1.82698706,False,True,"['I5+', 'O2-', 'Rb+', 'In3+']",Perovskita Dupla
mp-643364,HPbClO,2.8977,False,False,False,False,True,0.00032790984374700004,-1.4681049815625,Monoclinic,C2/m,12,relacionada,GGA,6.076212037948386,2.22622654,False,True,"['Cl-', 'O2-', 'H+', 'Pb2+']",Perovskita Dupla
mp-1196166,CuP4S3Br,1.933499999999999,False,False,True,True,True,0.000516164166665,-0.445553596507934,Triclinic,P-1,2,relacionada,GGA,2.7048131298012663,4.30565265,False,True,"['Br-', 'Cu+', 'S2-', 'P1.50+']",Perovskita Dupla
mp-1209597,Rb2LiMn3F12,1.903,False,False,True,True,True,0.000789492222223,-2.94170712456258,Triclinic,P-1,2,relacionada,GGA+U,3.418834825000822,-1.31284469,True,True,"['F-', 'Rb+', 'Li+', 'Mn3+']",Perovskita Dupla
mp-1105151,Co3Se4(ClO5)2,2.6502,False,False,False,False,True,0.001129719677032,-1.250368367598684,Monoclinic,C2/m,12,relacionada,GGA+U,4.028169436751628,1.35735624,False,True,"['O2-', 'Se4+', 'Cl-', 'Co2+']",Perovskita Dupla
mp-23586,Hg6S4Br3Cl,1.5348000000000002,False,True,True,False,True,0.0014499731250000002,-0.6336834532142881,Monoclinic,C2/m,12,relacionada,GGA,6.390795222512097,0.03333224,False,True,"['Hg2+', 'Br-', 'S2-', 'Cl-']",Perovskita Dupla
mp-23144,TlRe3(Se2Cl)2,1.506299999999999,False,True,True,False,True,0.001597626749994,-0.915905657020834,Triclinic,P-1,2,relacionada,GGA,7.372703486645436,2.62266809,False,True,"['Re3+', 'Se2-', 'Cl-', 'Tl+']",Perovskita Dupla
mp-1191023,Bi3Te4(ClO2)5,2.4347,False,False,False,True,True,0.0020063972443170003,-1.530257106212122,Monoclinic,C2/m,12,relacionada,GGA,5.698274114714106,3.26323878,False,True,"['O2-', 'Te4+', 'Cl-', 'Bi3+']",Perovskita Dupla
mp-1208658,TaP4(S2Cl)5,1.7349,False,True,True,False,True,0.0021654607500080003,-0.9167849057952361,Triclinic,P-1,2,relacionada,GGA,2.257477330137427,2.11694356,True,True,"['Ta5+', 'P5+', 'S2-', 'Cl-']",Perovskita Dupla
mp-560411,CdSb6(S2I)4,1.5565,False,True,True,False,True,0.0021854477631560003,-0.6163695210526311,Triclinic,P-1,2,relacionada,GGA,4.504565298794946,3.14609919,False,True,"['Cd2+', 'I-', 'S2-', 'Sb3+']",Perovskita Dupla
mp-1206068,InBi2S4Br,1.627,False,True,True,False,True,0.0027390935937500003,-0.7909075052083331,Monoclinic,C2/m,12,relacionada,GGA,6.015850800610107,3.80264139,True,True,"['Br-', 'S2-', 'In3+', 'Bi3+']",Perovskita Dupla
mp-1212237,Hg3S2BrCl,1.639,False,True,True,False,True,0.0031874444642850004,-0.654807934642859,Monoclinic,C2/m,12,relacionada,GGA,6.302458714371153,1.6616669800000001,True,True,"['Hg2+', 'Br-', 'S2-', 'Cl-']",Perovskita Dupla
mp-25440,VPO4F,1.6246,False,True,True,False,True,0.003526106428572,-2.699225726377551,Triclinic,P-1,2,relacionada,GGA+U,3.113354909842477,0.5832904800000001,True,False,"['F-', 'O2-', 'V4+', 'P5+']",Perovskita Dupla
mp-558108,U3Tl2(IO5)4,1.7019000000000002,True,True,True,False,True,0.004188252319742,-2.02234472954023,Triclinic,P-1,2,relacionada,GGA,6.20948883669569,2.67258879,False,True,"['I5+', 'O2-', 'U6+', 'Tl+']",Perovskita Dupla
mp-25436,TiPO4F,2.4042,False,False,False,True,True,0.004674843571429,-3.162325138996599,Triclinic,P-1,2,relacionada,GGA,2.97843188426845,0.42534947,True,False,"['F-', 'O2-', 'P5+', 'Ti4+']",Perovskita Dupla
mp-559071,Ag2Bi2S3Cl2,1.6367999999999991,False,True,True,False,True,0.004958104166663001,-0.7483002703703701,Triclinic,P-1,2,relacionada,GGA,5.894385992000153,3.01103617,False,True,"['Cl-', 'Ag+', 'S2-', 'Bi3+']",Perovskita Dupla
mp-560192,TaP4(SCl)5,2.1827,False,False,False,True,True,0.006358940114579,-1.011215173226983,Triclinic,P-1,2,relacionada,GGA,2.355191350661132,0.20957025,False,True,"['S2-', 'Ta5+', 'Cl-', 'P3+', 'P2+']",Perovskita Dupla
mp-557016,TaP4S6Cl5,2.264399999999999,False,False,False,True,True,0.0068916659895820005,-0.9902090553690461,Triclinic,P-1,2,relacionada,GGA,2.335503592691072,0.14922617,False,True,"['P4+', 'S2-', 'Ta4+', 'Cl-', 'P3+']",Perovskita Dupla
mp-1280554,Li2MnO2F,1.402699999999999,False,True,True,False,True,0.006955457916666001,-2.487877149516282,Monoclinic,C2/m,12,relacionada,GGA+U,3.565177232905693,2.34647818,True,False,"['F-', 'O2-', 'Li+', 'Mn3+']",Perovskita Dupla
mp-1305321,Li2MnO2F,1.7081,False,True,True,False,True,0.006985638333333001,-2.487846969099616,Triclinic,P-1,2,relacionada,GGA+U,3.551196764303385,2.03579604,True,False,"['F-', 'O2-', 'Li+', 'Mn3+']",Perovskita Dupla
mp-556010,LuMoClO4,2.8871,False,False,False,False,True,0.007216026190452001,-2.686787826666666,Triclinic,P-1,2,relacionada,GGA+U,5.104009547211787,0.49416088,False,True,"['Cl-', 'O2-', 'Lu3+', 'Mo6+']",Perovskita Dupla
mp-555967,TaP4S4Cl5,1.8505,False,False,True,True,True,0.007914953046875001,-1.029706076493196,Triclinic,P-1,2,relacionada,GGA,2.320655008808497,0.27204011,False,True,"['Ta5+', 'S2-', 'P2+', 'Cl-']",Perovskita Dupla
mp-1105287,Ti4Pb2O9F2,2.3006,False,False,False,True,True,0.008852272205887001,-3.124555092843137,Monoclinic,C2/m,12,relacionada,GGA,5.954853818776503,3.16040322,False,True,"['F-', 'O2-', 'Pb2+', 'Ti4+']",Perovskita Dupla
mp-555084,GdWClO4,2.5471,False,False,False,True,True,0.009864430714285001,-2.736214926428571,Monoclinic,C2/m,12,relacionada,GGA+U,5.594359495933487,0.21180672,False,True,"['W6+', 'Cl-', 'O2-', 'Gd3+']",Perovskita Dupla
mp-1104492,FeSO4F,2.0927,True,False,False,True,True,0.010336693174605002,-1.975669599642857,Triclinic,P-1,2,relacionada,GGA+U,3.26550079622076,0.39087856,True,True,"['Fe3+', 'O2-', 'S6+', 'F-']",Perovskita Dupla
mp-560118,YMoClO4,2.7874,False,False,False,False,True,0.010842351785703001,-2.669297855,Monoclinic,C2/m,12,relacionada,GGA,3.750289339764295,0.48302587,False,True,"['Cl-', 'Y3+', 'Mo6+', 'O2-']",Perovskita Dupla
mp-1183269,AsN(OF3)2,2.7607,False,False,False,False,True,0.011263508,-1.87874756125,Monoclinic,C2/m,12,relacionada,GGA,2.940310103539661,-2.31385648,True,False,"['N5+', 'F-', 'O2-', 'As5+']",Perovskita Dupla
mp-559588,CdSbS2Br,1.528499999999999,False,True,True,False,True,0.013639586499999001,-0.805227481999999,Monoclinic,C2/m,12,relacionada,GGA,4.866044489168799,2.89381817,False,True,"['Br-', 'Cd2+', 'S2-', 'Sb3+']",Perovskita Dupla
mp-542474,Hg3S2ICl,1.4043,False,True,True,False,True,0.013921162499997001,-0.571545555714288,Monoclinic,C2/m,12,relacionada,GGA,6.252543718544836,0.5448302700000001,False,True,"['Hg2+', 'I-', 'S2-', 'Cl-']",Perovskita Dupla
mp-1193954,LiH6IO7,2.36,True,False,False,True,True,0.014060105333332,-1.215912313722222,Triclinic,P-1,2,relacionada,GGA,2.907024876545368,-0.18112483000000001,False,True,"['I7+', 'O2-', 'H+', 'Li+']",Perovskita Dupla
mp-1194285,LuMoBrO4,1.9634,False,False,True,True,True,0.017268155952379002,-2.5923890388095243,Triclinic,P-1,2,relacionada,GGA+U,5.597845979686262,1.35524532,False,True,"['Br-', 'O2-', 'Lu3+', 'Mo6+']",Perovskita Dupla
mp-561079,CdBiS2Br,1.729499999999999,False,True,True,False,True,0.017706848500002002,-0.8601711219999991,Monoclinic,C2/m,12,relacionada,HSE06,5.939888615504158,2.66603069,False,True,"['Br-', 'Cd2+', 'S2-', 'Bi3+']",Perovskita Dupla
mp-1193499,AgPd(IO3)3,1.4039000000000001,False,True,True,False,True,0.021416195714287,-0.736862955833334,Triclinic,P-1,2,relacionada,GGA,5.273246955781274,2.84447618,False,True,"['I5+', 'O2-', 'Ag+', 'Pd2+']",Perovskita Dupla
mp-753723,Li2Mn2OF6,1.6309,False,True,True,False,True,0.021574763484853002,-2.810989276593521,Triclinic,P-1,2,relacionada,GGA+U,3.353650797094433,-0.70441799,True,False,"['F-', 'O2-', 'Li+', 'Mn3+']",Perovskita Dupla
mp-554370,TiSCl6O,2.6537,False,False,False,False,True,0.022179563333333003,-1.610726378425926,Triclinic,P-1,2,relacionada,GGA,1.966946819944717,-1.72133337,False,True,"['S4+', 'O2-', 'Cl-', 'Ti4+']",Perovskita Dupla
mp-766881,H7SIO10,2.3634,False,False,False,True,True,0.022294259013156,-1.2049967805921051,Triclinic,P-1,2,relacionada,GGA,2.612858365922062,-0.74866785,False,True,"['O2-', 'H+', 'S6+', 'I7+']",Perovskita Dupla
mp-1287893,Sr2Co(ClO)2,1.4438,False,True,True,False,True,0.02247557,-2.48895589,Monoclinic,C2/m,12,relacionada,GGA+U,4.323565853674801,3.74186906,True,False,"['O2-', 'Sr2+', 'Cl-', 'Co2+']",Perovskita Dupla
mp-1290585,LiVOF2,1.9785,False,False,True,True,True,0.022814015749995,-2.963131207666668,Triclinic,P-1,2,relacionada,GGA+U,3.223514228917897,1.1623343,True,False,"['F-', 'O2-', 'V3+', 'Li+']",Perovskita Dupla
mp-758907,CrH18I7N6,1.421199999999999,False,True,True,False,True,0.022964550952144003,-0.555748303671874,Monoclinic,C2/m,12,relacionada,GGA,3.180799234448315,1.10511624,False,True,"['N3-', 'Cr3+', 'I-', 'H+', 'N2-']",Perovskita Dupla
mp-1193947,BiW2(Cl4O)2,1.6948,False,True,True,False,True,0.028032010576923002,-1.495319213461538,Triclinic,P-1,2,relacionada,GGA+U,4.102511231752439,0.21167184,False,True,"['O2-', 'Bi3+', 'W5+', 'Cl-', 'W4+']",Perovskita Dupla
mp-559088,La2Si(IO2)2,3.0635,False,False,False,False,True,0.028423043240741002,-3.175544255833333,Triclinic,P-1,2,relacionada,GGA,4.866890911394404,3.56351213,False,True,"['Si4+', 'I-', 'La3+', 'O2-']",Perovskita Dupla
mp-1192505,YWBrO4,2.7095000000000002,False,False,False,False,True,0.029485679166672003,-2.650735798214286,Triclinic,P-1,2,relacionada,GGA+U,5.298962867397569,1.13934858,False,True,"['Br-', 'W6+', 'Y3+', 'O2-']",Perovskita Dupla
mp-557464,MoSeCl7O,2.4435000000000002,False,False,False,True,True,0.032780071000001,-1.130990043734375,Triclinic,P-1,2,relacionada,GGA,2.412262153694383,-0.85522941,False,True,"['Se4+', 'O2-', 'Mo5+', 'Cl-']",Perovskita Dupla
mp-611316,AsN(OF3)2,2.6593,False,False,False,False,True,0.034574586000000004,-1.8554364832499992,Monoclinic,C2/m,12,relacionada,GGA,2.663374548298367,-2.81905093,False,True,"['N5+', 'F-', 'O2-', 'As5+']",Perovskita Dupla
mp-757088,Li4Fe7(OF7)2,3.0765,False,False,False,False,True,0.034858101296295005,-2.5615404497530863,Triclinic,P-1,2,relacionada,GGA+U,3.512340456023489,3.19198574,True,False,"['F-', 'O2-', 'Fe2+', 'Li+']",Perovskita Dupla
mp-1192384,DyWBrO4,2.651,False,False,False,False,True,0.03594441916667,-2.665898297023808,Triclinic,P-1,2,relacionada,GGA+U,6.300184022525317,1.27296891,False,True,"['Br-', 'W6+', 'O2-', 'Dy3+']",Perovskita Dupla
mp-760242,LiVOF4,2.1969,False,False,False,True,True,0.036180827619048006,-2.826739824761905,Triclinic,P-1,2,relacionada,GGA,2.633000595827059,-2.80106673,True,False,"['F-', 'V5+', 'Li+', 'O2-']",Perovskita Dupla
mp-753282,Li2MnOF3,1.640299999999999,False,True,True,False,True,0.036803287976191,-2.797950160299671,Monoclinic,C2/m,12,relacionada,GGA,3.098306507510244,0.06262384,True,False,"['F-', 'O2-', 'Li+', 'Mn3+']",Perovskita Dupla
mp-1192573,TbWBrO4,2.6473,False,False,False,False,True,0.039040852916672,-2.66703991095238,Triclinic,P-1,2,relacionada,GGA+U,6.196030088405483,1.17349267,False,True,"['Br-', 'W6+', 'O2-', 'Tb3+']",Perovskita Dupla
mp-1192451,HoWBrO4,2.6863,False,False,False,False,True,0.040322805059528004,-2.665364907857142,Triclinic,P-1,2,relacionada,GGA+U,6.388107569605422,1.14656109,False,True,"['Br-', 'W6+', 'Ho3+', 'O2-']",Perovskita Dupla
mp-1192576,ErWBrO4,2.7085,False,False,False,False,True,0.043667305595242005,-2.669785819285713,Triclinic,P-1,2,relacionada,GGA+U,6.691718806317241,1.14392241,False,True,"['Br-', 'W6+', 'Er3+', 'O2-']",Perovskita Dupla
mp-755474,Li2Fe2OF6,2.3338,False,False,False,True,True,0.043707411515149,-2.665471211060605,Triclinic,P-1,2,relacionada,GGA+U,3.4278247437148472,-0.24737792,True,False,"['Fe3+', 'O2-', 'Li+', 'F-']",Perovskita Dupla
mp-761250,Li5FeO3F,2.5771,False,False,False,True,True,0.046587690750002006,-2.153874175916667,Monoclinic,C2/m,12,relacionada,GGA+U,2.4841677905132142,0.9529064500000001,True,False,"['F-', 'O2-', 'Fe2+', 'Li+']",Perovskita Dupla
mp-780155,Li9Fe3(OF7)2,1.8165,False,False,True,True,True,0.047834399781746,-2.835716280357143,Triclinic,P-1,2,relacionada,GGA+U,2.911197985831147,-0.15301525,True,False,"['Fe3+', 'O2-', 'Li+', 'F-']",Perovskita Dupla
mp-759285,Li4Fe7(OF7)2,3.13,True,False,False,False,True,0.048707427962962006,-2.547691123086419,Triclinic,P-1,2,relacionada,GGA+U,3.479678355780185,0.30196089,True,False,"['F-', 'O2-', 'Fe2+', 'Li+']",Perovskita Dupla
mp-559119,IN2O4F5,1.4687000000000001,False,True,True,False,True,0.048717000583333,-1.278778846666667,Triclinic,P-1,2,relacionada,GGA,2.808366778323176,-0.96372261,False,True,"['I5+', 'F-', 'O2-', 'N4+']",Perovskita Dupla
mp-1192455,TmWBrO4,2.6794000000000002,False,False,False,False,True,0.049805546130949,-2.671049450714285,Triclinic,P-1,2,relacionada,GGA+U,6.520821297539499,1.14413755,False,True,"['Tm3+', 'W6+', 'Br-', 'O2-']",Perovskita Dupla
mp-561350,AlBiSCl4,2.8305,False,False,False,False,True,0.0,-1.580356138571429,Tetragonal,I-4,82,kesterita,GGA,3.256818015369465,0.03447033,False,True,"['Cl-', 'S2-', 'Al3+', 'Bi3+']",Kesterita
mp-866713,ReTeSCl4,2.3274,False,False,False,True,True,0.0,-1.061638552380952,Tetragonal,I-4,82,kesterita,GGA,3.840004270089397,0.630814,False,True,"['Re5+', 'Te+', 'S2-', 'Cl-']",Kesterita
mp-1219554,RbLiZnS2,2.5255,True,False,False,True,True,0.0,-1.327102511166665,Tetragonal,I-4m2,119,kesterita,GGA,3.30550831182563,1.03850678,True,False,"['Rb+', 'Zn2+', 'Li+', 'S2-']",Kesterita
mp-1225887,CsLiZnS2,2.5019,True,False,False,True,True,0.0,-1.3275438255977,Tetragonal,I-4m2,119,kesterita,GGA,3.752316748058588,3.95145796,True,False,"['Zn2+', 'S2-', 'Cs+', 'Li+']",Kesterita
mp-774907,KLiZnS2,2.5442,False,False,False,True,True,0.0,-1.320778135116665,Tetragonal,I-4m2,119,kesterita,GGA,2.7597710406679132,1.0428322,True,False,"['K+', 'S2-', 'Zn2+', 'Li+']",Kesterita
mp-19896,Li2GePbS4,2.2649,False,False,False,True,True,0.0,-1.061876898958332,Tetragonal,I-42m,121,kesterita,GGA,4.10466786900527,2.76233331,False,True,"['S2-', 'Li+', 'Ge4+', 'Pb2+']",Kesterita
mp-1226259,Cs3Ag9(SbS3)4,1.5938999999999992,False,True,True,False,True,0.0,-0.5829080383559101,Tetragonal,I-4,82,kesterita,GGA,4.873632904496218,2.56909745,True,False,"['Ag+', 'Cs+', 'S2-', 'Sb3+']",Kesterita
mp-11175,LiZnPS4,2.731199999999999,False,False,False,False,True,0.0,-0.9466399625680261,Tetragonal,I-4,82,kesterita,GGA,2.497266967183973,1.76933536,False,True,"['P5+', 'Zn2+', 'Li+', 'S2-']",Kesterita
mp-637206,AlBiSeCl4,2.542399999999999,False,False,False,True,True,0.0,-1.581969395691965,Tetragonal,I-4,82,kesterita,GGA,3.5376926968141813,0.1107556,False,True,"['Se2-', 'Cl-', 'Al3+', 'Bi3+']",Kesterita
mp-866695,ReTeSeCl4,2.3069,False,False,False,True,True,0.0,-1.016341852001488,Tetragonal,I-4,82,kesterita,GGA,4.118123942574492,0.61229772,False,True,"['Re5+', 'Se2-', 'Te+', 'Cl-']",Kesterita
mp-1079645,K2CdSnSe4,1.6721,False,True,True,False,True,0.0,-1.052944497359374,Tetragonal,I-42m,121,kesterita,GGA,4.277105708118633,1.3471954,False,True,"['K+', 'Cd2+', 'Sn4+', 'Se2-']",Kesterita
mp-568968,K2SnHgSe4,1.4785,False,True,True,False,True,0.0,-0.9497225364218751,Tetragonal,I-42m,121,kesterita,HSE06,4.8905214898699185,1.36335561,False,True,"['Hg2+', 'K+', 'Sn4+', 'Se2-']",Kesterita
mp-1219697,Rb3Ag9(SbS3)4,1.6418,False,True,True,False,True,0.0025673419047610004,-0.58056713455357,Tetragonal,I-4,82,kesterita,GGA,4.737493367464797,2.47767591,True,False,"['Rb+', 'Ag+', 'S2-', 'Sb3+']",Kesterita
mp-1228824,AlZnGaS4,2.7802000000000002,True,False,False,False,True,0.003774758928573,-1.028982239107138,Tetragonal,I-4,82,kesterita,GGA,3.197086704335698,4.95545876,True,False,"['Ga3+', 'Zn2+', 'S2-', 'Al3+']",Kesterita
mp-1224211,K3Ag9(SbS3)4,1.625299999999999,False,True,True,False,True,0.006626980912704,-0.454317721498016,Tetragonal,I-4,82,kesterita,GGA,4.544440484270988,2.51974815,True,False,"['K+', 'Ag+', 'S2-', 'Sb3+']",Kesterita
mp-1021497,Li2SiSnS4,1.9189,True,False,True,True,True,0.016868490312502,-1.135290066458332,Tetragonal,I-42m,121,kesterita,GGA,2.965496773110087,3.80801766,True,False,"['Si4+', 'S2-', 'Li+', 'Sn2+']",Kesterita
mp-1217996,TaCu3Se3S,1.6491,False,True,True,False,True,0.0,-0.7809892127330721,Trigonal,R3m,160,relacionada,GGA,5.846707643517421,2.81235618,True,False,"['Ta5+', 'Cu+', 'Se2-', 'S2-']",Kesterita
mp-1223262,La6Sb4(SO4)3,1.957899999999999,True,False,True,True,True,0.0,-2.881236617700001,Tetragonal,I-42d,122,relacionada,GGA,5.7901639454226554,8.3453657,True,False,"['O2-', 'S2-', 'La3+', 'Sb3+']",Kesterita
mp-560831,Na6P4Pb3S16,2.3264,False,False,False,True,True,0.0,-0.963014449891284,Trigonal,R3m,160,relacionada,GGA,3.332101756006162,2.71783251,False,True,"['Na+', 'S2-', 'P5+', 'Pb2+']",Kesterita
mp-1224229,K10Zn4Sn4S17,2.1377,False,False,False,True,True,0.0,-1.184043788285713,Trigonal,R3m,160,relacionada,GGA,2.701186557855463,0.9521361500000001,True,False,"['K+', 'Sn4+', 'Zn2+', 'S2-']",Kesterita
mp-558555,LiFe(SeO3)2,2.6596,True,False,False,False,True,0.0,-1.594728772802084,Tetragonal,I-42d,122,relacionada,GGA+U,3.519512384208408,0.11209862,False,True,"['Fe3+', 'O2-', 'Se4+', 'Li+']",Kesterita
mp-1229020,Al8Zn3CdS16,2.4821,True,False,False,True,True,0.010569692678569002,-1.16911616875,Trigonal,R3m,160,relacionada,GGA,3.285307612627941,4.03935374,True,False,"['Cd2+', 'Zn2+', 'S2-', 'Al3+']",Kesterita
mp-1224911,Fe3H9S2O15,1.9904000000000002,False,False,True,True,True,0.020887538390803,-1.5364637921120692,Trigonal,R3m,160,relacionada,GGA+U,2.866981317641671,2.76269133,True,False,"['Fe3+', 'O2-', 'H+', 'S6+']",Kesterita
mp-1215443,ZnGaPS,1.67,True,True,True,False,True,0.023518331428570002,-0.712288910375745,Trigonal,R3m,160,relacionada,GGA,3.987296575491632,2.83613617,True,False,"['P3-', 'Ga3+', 'Zn2+', 'S2-']",Kesterita
mp-6296,K6Cd4Sn3Se13,1.4058,False,True,True,False,True,0.030584630192309004,-1.005795382268028,Trigonal,R3m,160,relacionada,GGA,3.14159189031428,-0.18521672,False,True,"['K+', 'Cd2+', 'Sn4+', 'Se2-']",Kesterita
