material_id,formula,chemsys,elements,nelements,nsites,volume,density,crystal_system,spacegroup_symbol,spacegroup_number,band_gap,is_gap_direct,is_metal,efermi,e_electronic,e_ionic,e_total,n_refractive,weighted_work_function,weighted_surface_energy,energy_per_atom,formation_energy_per_atom,energy_above_hull,is_stable,equilibrium_reaction_energy_per_atom,total_magnetization,total_magnetization_normalized_vol,ordering,num_magnetic_sites,bulk_modulus_vrh,shear_modulus_vrh,universal_anisotropy,homogeneous_poisson,theoretical,deprecated,has_props,possible_species,database_IDs,site_density,is_pv_candidate,is_ibsc_candidate,near_hull,gap_category,has_dielectric_data,has_elastic_data,has_experimental_ref
mp-1201155,Cu5Se4(ClO6)2,Cl-Cu-O-Se,"['Cl', 'Cu', 'O', 'Se']",4,46,681.8772146956497,4.366244925935693,Monoclinic,P2_1/c,14,0.0,False,True,2.20130062,,,,,,,-5.318751537826087,-1.077347323885869,0.0,True,-0.001680966811589,10.0000009,0.014665398233703001,FM,10,,,,,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Cl-', 'O2-', 'Se4+', 'Cu2+']",{'icsd': ['icsd-174517']},0.06746082580356014,False,False,True,Metal,False,False,True
mp-1201497,Bi2Pd(SeO3)4,Bi-O-Pd-Se,"['Bi', 'O', 'Pd', 'Se']",4,38,620.2732099224148,5.526696882782414,Monoclinic,P2_1/c,14,1.7711000000000001,False,False,3.99934769,,,,,,,-5.881965245789473,-1.338853224703947,0.0045353635526550005,False,,0.0039128,6.308187968475088e-06,NM,0,,,,,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['O2-', 'Pd2+', 'Se4+', 'Bi3+']",{'icsd': ['icsd-423572']},0.06126332621193349,True,False,True,Janela PV (1.0–1.8 eV),False,False,True
mp-1202357,CsRe3(Se2Br)2,Br-Cs-Re-Se,"['Br', 'Cs', 'Re', 'Se']",4,40,1210.946562217819,6.402062107076759,Monoclinic,P2_1/c,14,1.4231,False,False,1.44273579,,,,,,,-6.584564493499999,-1.033578576153017,0.0,True,-0.017344603999994,0.007765299999999001,6.412586849231432e-06,NM,0,,,,,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Br-', 'Re3+', 'Cs+', 'Se2-']","{'icsd': ['icsd-88611'], 'pf': ['pf-30200']}",0.033032010864906355,True,False,True,Janela PV (1.0–1.8 eV),False,False,True
mp-1203613,Cs3AsSe4O,As-Cs-O-Se,"['As', 'Cs', 'O', 'Se']",4,36,1338.2544530437822,3.997824519423454,Monoclinic,P2_1/c,14,1.0458,True,False,2.0028934,,,,,,,-4.057550877777778,-1.132477304537836,0.086069742098763,False,,0.0069919,5.224641684619338e-06,NM,0,,,,,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['O2-', 'Se-', 'Se2-', 'Cs+', 'As5+']","{'icsd': ['icsd-171197'], 'pf': ['pf-34090']}",0.026900713775411013,True,False,False,Janela PV (1.0–1.8 eV),False,False,True
mp-1216305,VSb(SeO3)4,O-Sb-Se-V,"['O', 'Sb', 'Se', 'V']",4,36,525.778221151774,4.298594905037259,Monoclinic,P2_1/c,14,1.5958,False,False,1.85432014,,,,,,,-6.350314581944445,-1.5407542885763892,0.0,True,-0.026281497499998002,3.9999998,0.007607770042733001,FM,2,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Sb5+', 'O2-', 'V3+', 'Se4+']",{},0.06846993380809518,True,False,True,Janela PV (1.0–1.8 eV),False,False,False
mp-17465,Gd2Cu(SeO3)4,Cu-Gd-O-Se,"['Cu', 'Gd', 'O', 'Se']",4,38,586.597711350635,5.015486174624454,Monoclinic,P2_1/c,14,0.0,True,True,1.63820265,,,,,,,-7.666920688684211,-2.10846652444079,0.0,True,-0.241550171578946,23.0696993,0.039327973590081,FM,4,,,,,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['O2-', 'Se4+', 'Cu2+', 'Gd3+']",{'icsd': ['icsd-412945']},0.06478034139019295,False,False,True,Metal,False,False,True
mp-17874,Sm2Cu(SeO3)4,Cu-O-Se-Sm,"['Cu', 'O', 'Se', 'Sm']",4,38,590.9675281508642,4.900960064138381,Monoclinic,P2_1/c,14,0.52,True,False,2.29272953,,,,,,,-6.579407362894737,-2.005956999177631,0.0,True,-0.009629460263142,2.0533543,0.0034745636641400003,FM,2,,,,,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['O2-', 'Sm3+', 'Se4+', 'Cu2+']",{'icsd': ['icsd-412946']},0.0643013333048973,False,False,True,Gap estreito (<1.0 eV),False,False,True
mp-18267,La2Cu(SeO3)4,Cu-La-O-Se,"['Cu', 'La', 'O', 'Se']",4,38,623.4618789039978,4.523493050464531,Monoclinic,P2_1/c,14,0.6129,True,False,3.17862522,,,,,,,-6.640949849210526,-2.044613067598685,0.0,True,-0.031133323947361003,1.5721481,0.00252164270695,FM,2,,,,,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['O2-', 'Se4+', 'La3+', 'Cu2+']",{'icsd': ['icsd-84954']},0.060949997563285396,False,False,True,Gap estreito (<1.0 eV),False,False,True
mp-556303,CuBi2(SeO3)4,Bi-Cu-O-Se,"['Bi', 'Cu', 'O', 'Se']",4,38,619.0678341439606,5.307454095740937,Monoclinic,P2_1/c,14,0.7250000000000001,False,False,2.47142885,,,,,,,-5.848941756315789,-1.362707374177632,0.0,True,-0.0028414088157700003,2.0006401,0.0032316977068690004,FM,2,,,,,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['O2-', 'Se4+', 'Cu2+', 'Bi3+']",{'icsd': ['icsd-66827']},0.061382610925902706,False,False,True,Gap estreito (<1.0 eV),False,False,True
mp-556635,CuBi2(SeO3)4,Bi-Cu-O-Se,"['Bi', 'Cu', 'O', 'Se']",4,38,570.2894577697277,5.761414781746725,Monoclinic,P2_1/c,14,0.0,False,True,2.8796626,,,,,,,-5.847950401842105,-1.361716019703947,0.000991354473684,False,,2.0001811,0.0035073085654120004,FM,2,,,,,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['O2-', 'Se4+', 'Cu2+', 'Bi3+']",{'icsd': ['icsd-66826']},0.06663282914015166,False,False,True,Metal,False,False,True
mp-562404,Li2Co3(SeO3)4,Co-Li-O-Se,"['Co', 'Li', 'O', 'Se']",4,42,549.773331340511,4.219595090385217,Monoclinic,P2_1/c,14,2.6403,False,False,1.85090807,,,,,,,-6.193777472380951,-1.499621574097221,0.0,True,-0.029823999128964003,17.9999273,0.032740633773760006,FM,6,,,,,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['O2-', 'Se4+', 'Li+', 'Co2+']",{'icsd': ['icsd-89649']},0.0763951206901788,False,False,True,Gap largo (>2.6 eV),False,False,True
mp-623030,Na3CuSnSe4,Cu-Na-Se-Sn,"['Cu', 'Na', 'Se', 'Sn']",4,36,937.5122713009745,4.017586226045578,Monoclinic,P2_1/c,14,1.144199999999999,True,False,2.1742314,,,,,,,-3.8379035030555553,-0.9359494173347691,0.016670303645834002,False,,0.001073,1.144518352288883e-06,NM,0,,,,,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Na+', 'Sn4+', 'Se2-', 'Cu+']",{'icsd': ['icsd-84299']},0.03839949737409115,True,False,True,Janela PV (1.0–1.8 eV),False,False,True
mp-1105941,Ba3InSe4Cl,Ba-Cl-In-Se,"['Ba', 'Cl', 'In', 'Se']",4,18,582.0526364384111,5.010220652864318,Tetragonal,I4/mcm,140,2.4336,True,False,4.40609969,,,,,,,-4.686744586666666,-1.981379334004629,0.034721678749998,False,,0.0008439999999990001,1.450040678733883e-06,NM,0,,,,,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Cl-', 'Se2-', 'In3+', 'Ba2+']",{'icsd': ['icsd-250812']},0.030925038172049647,False,True,True,Janela IBSC (1.8–2.6 eV),False,False,True
mp-1189341,HfTl2PbSe4,Hf-Pb-Se-Tl,"['Hf', 'Pb', 'Se', 'Tl']",4,16,466.23167072456835,7.908904502123943,Monoclinic,C2/c,15,0.6334000000000001,False,False,4.24094523,11.119707876666666,26.696803856666666,37.816511733333336,3.334622598835836,,,-5.10051272375,-1.050959443255209,0.0,True,-0.010049770000001,0.0024529,5.261118353860346e-06,NM,0,,,,,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Se2-', 'Hf4+', 'Pb2+', 'Tl+']",{'icsd': ['icsd-237510']},0.03431770298901934,False,False,True,Gap estreito (<1.0 eV),True,False,True
mp-1189464,ZrTl2PbSe4,Pb-Se-Tl-Zr,"['Pb', 'Se', 'Tl', 'Zr']",4,16,471.08744419320004,7.21217386948883,Monoclinic,C2/c,15,0.6989999999999991,False,False,4.18308631,11.80447026,28.423858516666666,40.22832877666667,3.43576341734992,,,-4.925916116874999,-1.052548886380209,0.0,True,-0.019952357875001003,4.5e-06,9.552366668797231e-09,NM,0,,,,,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Zr4+', 'Se2-', 'Pb2+', 'Tl+']",{'icsd': ['icsd-237508']},0.03396397037794571,False,False,True,Gap estreito (<1.0 eV),True,False,True
mp-1195725,CsGa2(Se2O7)2,Cs-Ga-O-Se,"['Cs', 'Ga', 'O', 'Se']",4,42,690.692419330773,3.905245371643468,Monoclinic,C2/c,15,0.23450000000000001,False,False,0.01466067,,,,,,,-5.522160408809523,-1.226004713763341,0.216352939642858,False,,9.9992304,0.014477110389728001,FM,8,,,,,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['O2-', 'Ga2.50+', 'Cs+', 'Se5.50+']","{'icsd': ['icsd-20608'], 'pf': ['pf-285']}",0.060808543462363064,False,False,False,Gap estreito (<1.0 eV),False,False,True
mp-1198048,Li2Cu3(Se2O7)2,Cu-Li-O-Se,"['Cu', 'Li', 'O', 'Se']",4,46,618.2136937993611,3.99869793724551,Monoclinic,C2/c,15,0.6886000000000001,False,False,1.38920699,,,,,,,-5.633219744130435,-1.312760364827898,0.0,True,-0.009660811557973001,1.999545,0.0032343913117020002,FiM,6,,,,,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Se5+', 'O2-', 'Li+', 'Cu2+']","{'icsd': ['icsd-74685'], 'pf': ['pf-11200']}",0.07440792797276523,False,False,True,Gap estreito (<1.0 eV),False,False,True
mp-1199265,Nb2Pb2Se4O15,Nb-O-Pb-Se,"['Nb', 'O', 'Pb', 'Se']",4,46,763.3369616501556,5.029642012956659,Monoclinic,C2/c,15,2.662099999999999,False,False,1.22074902,,,,,,,-6.927413066521739,-1.891284144538043,0.0,True,-0.019680730745337,0.0008070999999990001,1.05733121877819e-06,NM,0,,,,,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Nb5+', 'O2-', 'Se4+', 'Pb2+']","{'icsd': ['icsd-248164'], 'pf': ['pf-13511']}",0.06026172229438331,False,False,True,Gap largo (>2.6 eV),False,False,True
mp-567734,AlAs3(SeCl)4,Al-As-Cl-Se,"['Al', 'As', 'Cl', 'Se']",4,48,1627.1078969632042,2.895895612638831,Monoclinic,C2/c,15,2.1167,True,False,-0.17957194,,,,,,,-4.291596732916667,-1.03045002140625,0.0,True,-0.008898679097219,0.0,0.0,NM,0,,,,,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['As3+', 'Se2-', 'Cl-', 'Al3+']",{'icsd': ['icsd-415504']},0.029500194848532214,False,True,True,Janela IBSC (1.8–2.6 eV),False,False,True
mp-17252,BaCu2GeSe4,Ba-Cu-Ge-Se,"['Ba', 'Cu', 'Ge', 'Se']",4,24,618.3296863282166,5.260127339908696,Trigonal,P3_121,152,0.3567,False,False,3.23217502,,,,,,,-4.5426036679166675,-0.9520959122135421,0.0,True,-0.011182336822915001,0.0008617999999990001,1.3937548512631921e-06,NM,0,,,,,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Cu+', 'Se2-', 'Ge4+', 'Ba2+']",{'icsd': ['icsd-411404']},0.038814245103639615,False,False,True,Gap estreito (<1.0 eV),False,False,True
mp-1025668,Te2Mo2WSe4,Mo-Se-Te-W,"['Mo', 'Se', 'Te', 'W']",4,9,314.1932161912383,5.00371072855155,Trigonal,P3m1,156,0.0,False,True,3.28637955,,,,,,,-23.955253882222223,-0.44498245958333305,0.10866024555555401,False,,5.2600000000000005e-05,1.674129080113053e-07,NM,0,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Mo4.50+', 'W3+', 'Se2-', 'Te2-']",{},0.02864479414642109,False,False,False,Metal,False,False,False
mp-1025583,Te2Mo(WSe2)2,Mo-Se-Te-W,"['Mo', 'Se', 'Te', 'W']",4,9,315.12402784665096,5.452117892718839,Trigonal,P3m1,156,0.0,False,True,3.1938997,,,,,,,-26.707733211111105,-0.38681568402777206,0.11805457555555701,False,,3.2e-06,1.015473184278165e-08,NM,0,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['W3+', 'Se2-', 'Mo6+', 'Te2-']",{},0.02856018330782341,False,False,False,Metal,False,False,False
mp-1025705,Te2Mo(WSe2)2,Mo-Se-Te-W,"['Mo', 'Se', 'Te', 'W']",4,9,314.960924967317,5.45494127827647,Trigonal,P3m1,156,0.04820000000000001,False,False,3.17611804,,,,,,,-26.70782631555555,-0.38690878847221605,0.117961471111112,False,,0.0032529,1.0327947825075602e-05,NM,0,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['W3+', 'Se2-', 'Mo6+', 'Te2-']",{},0.028574973231787138,False,False,False,Gap estreito (<1.0 eV),False,False,False
mp-1025702,Te2Mo(WSe2)2,Mo-Se-Te-W,"['Mo', 'Se', 'Te', 'W']",4,9,314.20294926561814,5.468100648526787,Trigonal,P3m1,156,0.12340000000000001,False,False,3.27156575,,,,,,,-26.734473066666663,-0.413555539583329,0.091314719999999,False,,4.2400000000000014e-05,1.349446276653381e-07,NM,0,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['W3+', 'Se2-', 'Mo6+', 'Te2-']",{},0.02864390681575576,False,False,False,Gap estreito (<1.0 eV),False,False,False
mp-1025779,Te2Mo2WSe4,Mo-Se-Te-W,"['Mo', 'Se', 'Te', 'W']",4,9,313.80085583745904,5.009967109549697,Trigonal,P3m1,156,0.0057,False,False,3.29196356,,,,,,,-23.954942703333337,-0.44467128069444706,0.10897142444444001,False,,0.00020779999999900002,6.622034202087555e-07,NM,0,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Mo4.50+', 'W3+', 'Se2-', 'Te2-']",{},0.028680610114912415,False,False,False,Gap estreito (<1.0 eV),False,False,False
mp-1025834,Te2Mo(WSe2)2,Mo-Se-Te-W,"['Mo', 'Se', 'Te', 'W']",4,9,315.05211476300434,5.453362380826355,Trigonal,P3m1,156,0.020199999999999,False,False,3.20423378,,,,,,,-26.70751478999999,-0.386597262916659,0.11827299666667201,False,,0.0043958,1.3952612263233683e-05,NM,0,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['W3+', 'Se2-', 'Mo6+', 'Te2-']",{},0.028566702390714578,False,False,False,Gap estreito (<1.0 eV),False,False,False
mp-1025754,Te2Mo2WSe4,Mo-Se-Te-W,"['Mo', 'Se', 'Te', 'W']",4,9,314.2558198909734,5.002713926633545,Trigonal,P3m1,156,0.0167,False,False,3.28021693,,,,,,,-23.954992597777782,-0.44472117513889303,0.108921529999996,False,,0.000444799999999,1.415407358738231e-06,NM,0,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Mo4.50+', 'W3+', 'Se2-', 'Te2-']",{},0.028639087744253784,False,False,False,Gap estreito (<1.0 eV),False,False,False
mp-1025885,Te2Mo2WSe4,Mo-Se-Te-W,"['Mo', 'Se', 'Te', 'W']",4,9,315.1159270575229,4.9890590468543055,Trigonal,P3m1,156,0.0,False,True,3.22162436,,,,,,,-23.92831196777778,-0.41804054513889005,0.135602159999997,False,,0.00013759999999900002,4.366646944344447e-07,NM,0,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Mo4.50+', 'W3+', 'Se2-', 'Te2-']",{},0.02856091751388083,False,False,False,Metal,False,False,False
mp-1027663,Te4Mo3WSe4,Mo-Se-Te-W,"['Mo', 'Se', 'Te', 'W']",4,12,400.51536692114087,5.38110103267146,Trigonal,P3m1,156,0.6193000000000001,True,False,3.4378613,,,,,,,-24.42285420416667,-0.38128163218750405,0.11079333833333001,False,,0.002139899999999,5.342866158794187e-06,NM,0,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Mo4.67+', 'W2+', 'Se2-', 'Te2-']",{},0.029961397217407464,False,False,False,Gap estreito (<1.0 eV),False,False,False
mp-1028422,Te4Mo3WSe4,Mo-Se-Te-W,"['Mo', 'Se', 'Te', 'W']",4,12,400.7510436388239,5.377936473903539,Trigonal,P3m1,156,0.7738,True,False,3.48450679,,,,,,,-24.42268447166667,-0.38111189968750603,0.11096307083332801,False,,0.0006407,1.598748175881056e-06,NM,0,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Mo4.67+', 'W2+', 'Se2-', 'Te2-']",{},0.02994377729135742,False,False,False,Gap estreito (<1.0 eV),False,False,False
mp-1028607,Te4MoW3Se4,Mo-Se-Te-W,"['Mo', 'Se', 'Te', 'W']",4,12,401.33772003676705,6.097449355680383,Trigonal,P3m1,156,0.5846,True,False,3.34607435,,,,,,,-28.56089171541667,-0.303349986770835,0.10444057499999401,False,,1.3900000000000002e-05,3.463417293227909e-08,NM,0,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['W3.33+', 'Se2-', 'Mo6+', 'Te2-']",{},0.029900005409161802,False,False,False,Gap estreito (<1.0 eV),False,False,False
mp-1028730,Te4MoW3Se4,Mo-Se-Te-W,"['Mo', 'Se', 'Te', 'W']",4,12,401.1066040617596,6.100962680912694,Trigonal,P3m1,156,0.9527999999999991,False,False,3.67616679,,,,,,,-28.58003389625,-0.32249216760416705,0.085298394166663,False,,0.000266399999999,6.641625874576264e-07,NM,0,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['W3.33+', 'Se2-', 'Mo6+', 'Te2-']",{},0.02991723366926246,False,False,False,Gap estreito (<1.0 eV),False,False,False
mp-1028654,Te4MoW3Se4,Mo-Se-Te-W,"['Mo', 'Se', 'Te', 'W']",4,12,401.19859356158696,6.099563811339149,Trigonal,P3m1,156,0.2727,False,False,4.02874805,,,,,,,-28.579905075416665,-0.322363346770832,0.085427214999999,False,,0.0001018,2.537396731535973e-07,NM,0,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['W3.33+', 'Se2-', 'Mo6+', 'Te2-']",{},0.029910374045610682,False,False,False,Gap estreito (<1.0 eV),False,False,False
mp-1028851,Te4MoW3Se4,Mo-Se-Te-W,"['Mo', 'Se', 'Te', 'W']",4,12,401.695579374332,6.092017308878528,Trigonal,P3m1,156,0.489299999999999,True,False,3.2958015400000003,,,,,,,-28.560575419583333,-0.30303369093750104,0.10475687083333,False,,0.0029517,7.348101775472539e-06,NM,0,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['W3.33+', 'Se2-', 'Mo6+', 'Te2-']",{},0.02987336833203594,False,False,False,Gap estreito (<1.0 eV),False,False,False
